freq,premier_pay,dealer,an,marque,modele,depot,prix_auto,pour_depot,km,creation_dossier,sexe,code_postal,ristourne,cheque_dealer,sommes_des_couts,terme,age,class
Par jour(s),106.65,181_dealer,2009.0,pontiac,vibe,1000.0,6485.0,0.15420200462606015,193200,,1.0,j5y,400.0,6269.15,6362.25,130,,0
Par jour(s),229.48,6_dealer,2007.0,mercedes,b200,1800.0,8995.0,0.2001111728738188,0,,1.0,,0.0,0.0,7942.0,78,,0
Mensuelle,335.04,256_dealer,2007.0,saturn,aura,1800.0,4495.0,0.40044493882091214,180000,2017-05-05,1.0,j4l,0.0,2919.75,3279.7733333333335,24,42.0,0
Par jour(s),162.55,94_dealer,2000.0,dodge,ram1500,500.0,2495.0,0.20040080160320642,0,,0.0,j7p,0.0,2119.75,2342.0,39,,0
Par jour(s),125.02,99_dealer,2008.0,chevrolet,cobalt,500.0,2799.0,0.17863522686673813,0,,0.0,,0.0,0.0,2475.3333333333335,52,,0
Par jour(s),89.94,99_dealer,2002.0,nissan,altima,0.0,2000.0,0.0,0,,1.0,,0.0,0.0,2176.3333333333335,52,,0
Par jour(s),175.16,99_dealer,2003.0,mazda,b4000,1000.0,5000.0,0.2,0,,1.0,,0.0,0.0,4576.333333333333,52,,0
Par jour(s),100.01,99_dealer,2009.0,nissan,versa,1000.0,6999.0,0.1428775539362766,0,,0.0,j4j,0.0,0.0,637.76,7,,0
Par jour(s),290.72,20_dealer,2005.0,dodge,ram1500,1830.0,9830.0,0.1861648016276704,0,,1.0,,0.0,0.0,8576.333333333332,52,,0
Par jour(s),171.83,120_dealer,2008.0,mitsubishi,lancer,500.0,5495.0,0.09099181073703366,0,,1.0,j5t,0.0,114.98,5742.0,78,,0
Par jour(s),151.74,109_dealer,2004.0,dodge,caravan,300.0,1300.0,0.23076923076923078,189750,,1.0,j3y,0.0,1065.0,1168.7366666666667,18,,0
Par jour(s),129.1,133_dealer,2007.0,dodge,ram1500,3000.0,11000.0,0.2727272727272727,0,,1.0,h1g,0.0,9009.9,8747.0,156,,0
Par jour(s),129.4,247_dealer,2009.0,kia,rio5,500.0,3966.0,0.1260716086737267,115900,,1.0,j3x,,,4124.12,65,29.0,0
Par jour(s),73.37,0_dealer,2013.0,nissan,sentra,1500.0,5350.0,0.2803738317757009,142000,2017-05-26,1.0,j6e,0.0,4117.5,4792.37,156,24.0,0
Par jour(s),170.98,109_dealer,2007.0,mazda,3,1040.0,5200.0,0.2,0,2016-01-12,0.0,h1j,0.0,4420.0,5720.99,39,28.0,0
Par jour(s),90.78,109_dealer,2005.0,honda,civic,300.0,2300.0,0.13043478260869565,0,,1.0,j0l,0.0,2115.0,2229.6666666666665,39,,0
Par jour(s),91.59,11_dealer,2006.0,mercedes,r350,500.0,5500.0,0.09090909090909091,0,,0.0,h3w,0.0,5275.0,5747.0,156,,0
Par jour(s),132.59,81_dealer,2007.0,nissan,murano,500.0,3800.0,0.13157894736842105,0,,1.0,j4y,0.0,3490.0,4047.0,65,,0
Par jour(s),84.98,82_dealer,2003.0,acura,a4,1200.0,4700.0,0.2553191489361702,0,,0.0,,0.0,0.0,4263.666666666666,104,,0
Par jour(s),96.18,129_dealer,2008.0,mini,cooper,1000.0,5995.0,0.16680567139282734,0,,1.0,h4g,0.0,5694.75,5742.0,130,,0
Par jour(s),85.1,175_dealer,2006.0,cadillac,cts,0.0,0.0,,0,,1.0,,0.0,3175.0,3347.0,104,,0
Par jour(s),97.16,2_dealer,2009.0,volkswagen,golf,500.0,5995.0,0.08340283569641367,145000,2017-07-11,1.0,j1h,0.0,5794.75,6307.12,156,29.0,0
Par jour(s),67.55,109_dealer,2006.0,volkswagen,jetta,1000.0,3895.0,0.25673940949935814,0,2015-08-17,1.0,h2w,0.0,3089.75,3225.3333333333335,104,50.0,0
Par jour(s),97.78,49_dealer,2006.0,acura,tl,1760.0,8795.0,0.20011370096645822,0,,1.0,,0.0,0.0,7611.333333333333,78,,0
Par jour(s),104.46,120_dealer,2009.0,subaru,legacy,1500.0,7495.0,0.200133422281521,124900,2017-05-31,1.0,j0t,400.0,6829.65,6944.036666666667,156,27.0,0
Par jour(s),89.54,83_dealer,2006.0,pontiac,pursuit,500.0,4200.0,0.11904761904761904,204895,,1.0,h1r,,,4512.12,104,54.0,0
Par jour(s),128.92,132_dealer,2010.0,dodge,grandcaravan,1500.0,9995.0,0.1500750375187594,0,2016-04-04,1.0,j0k,0.0,8994.75,9242.0,156,64.0,0
Par jour(s),89.12,120_dealer,2010.0,buick,lacrosse,500.0,4995.0,0.1001001001001001,0,,1.0,j7z,0.0,5204.65,5242.0,130,,0
Par jour(s),196.07,98_dealer,2007.0,toyota,camry,1400.0,6995.0,0.20014295925661185,175000,,0.0,j0k,0.0,5944.75,6524.34,78,,0
Par jour(s),106.97,20_dealer,2002.0,mercedes,clk,2000.0,6930.0,0.2886002886002886,0,,0.0,,0.0,0.0,5660.333333333333,104,,0
Par jour(s),59.84,11_dealer,2010.0,chevrolet,aveo,500.0,2595.0,0.1926782273603083,0,,0.0,j4k,0.0,2224.75,2442.0,104,,0
Par jour(s),194.42,99_dealer,2001.0,ford,explorer,1000.0,5300.0,0.18867924528301888,0,,1.0,,0.0,0.0,4876.333333333333,52,,0
Par jour(s),55.63,36_dealer,2004.0,mazda,6,0.0,4000.0,0.0,0,,0.0,,0.0,0.0,2571.3333333333335,104,,0
Mensuelle,245.51,72_dealer,2009.0,dodge,caliber,0.0,5036.49,0.0,0,2015-10-18,1.0,g0c,0.0,4619.75,6190.71,36,,0
Par jour(s),82.91,99_dealer,2008.0,honda,fit,500.0,4500.0,0.1111111111111111,0,2015-07-27,1.0,j4j,0.0,5374.75,4576.333333333333,52,33.0,0
Par jour(s),54.65,181_dealer,2008.0,pontiac,wave,500.0,2485.0,0.2012072434607646,0,,1.0,h3w,0.0,2339.2,2332.0,104,,0
Par jour(s),70.7,99_dealer,2003.0,volkswagen,golf,600.0,4000.0,0.15,0,,1.0,,0.0,0.0,3976.3333333333335,104,,0
Par jour(s),85.19,15_dealer,2009.0,mitsubishi,lancer,1000.0,7000.0,0.14285714285714285,0,2015-12-16,1.0,j3e,0.0,6350.0,9106.83,156,21.0,0
Par jour(s),178.62,184_dealer,2006.0,ford,escape,500.0,4490.0,0.111358574610245,0,,1.0,j6s,0.0,4414.5,4737.0,52,,0
Par jour(s),150.46,196_dealer,2003.0,infiniti,g35,800.0,39954.0,0.02002302648045252,0,,1.0,h1r,0.0,3624.7,3942.0,52,,0
Par jour(s),187.1,0_dealer,2002.0,acura,a4,500.0,3700.0,0.13513513513513514,0,,1.0,j7c,0.0,3385.0,4020.6666666666665,39,,1
Par jour(s),88.02,133_dealer,2002.0,ford,mustang,1000.0,5000.0,0.2,0,,1.0,h2l,0.0,4250.0,4747.0,104,,1
Par jour(s),86.98,194_dealer,2011.0,chevrolet,cruze,2000.0,6795.0,0.29433406916850624,156756,2017-05-01,1.0,j5j,0.0,5134.75,5802.49,156,30.0,1
Par jour(s),128.83,109_dealer,2009.0,ford,fusion,500.0,3145.0,0.1589825119236884,205000,,1.0,j3y,400.0,3262.15,3057.12,65,,1
Par jour(s),73.2,109_dealer,2008.0,ford,escape,850.0,4250.0,0.2,0,2015-06-20,0.0,j3x,0.0,3612.5,3976.3333333333335,52,33.0,1
Par jour(s),114.74,109_dealer,2009.0,huyndai,elantra,500.0,3195.0,0.1564945226917058,0,,0.0,h4e,0.0,3054.75,3042.0,65,,1
Par jour(s),112.63,0_dealer,2010.0,nissan,murano,4000.0,9995.0,0.400200100050025,0,,0.0,g7x,0.0,6494.75,6882.0,156,,1
Par jour(s),156.09,252_dealer,2006.0,pontiac,g6,1000.0,3565.0,0.2805049088359046,0,2016-04-14,1.0,g0p,0.0,2743.25,2912.0,52,45.0,1
Par jour(s),96.76,69_dealer,,,nan,1758.0,8790.0,0.2,142000,2017-07-13,1.0,h1g,0.0,7931.4,8007.97,208,46.0,1
Par jour(s),88.77,220_dealer,2004.0,dodge,dakota,300.0,2250.0,0.13333333333333333,256000,,1.0,j5l,0.0,0.0,2215.403333333333,39,,1
Par jour(s),82.75,29_dealer,2006.0,mazda,b3000,1200.0,3895.0,0.3080872913992298,169457,2017-07-20,1.0,j6s,400.0,3349.65,3198.29,78,25.0,1
Par jour(s),66.7,188_dealer,2004.0,huyndai,santafe,600.0,2995.0,0.2003338898163606,0,,1.0,j4h,0.0,0.0,2725.3333333333335,104,,1
Par jour(s),99.87,81_dealer,2008.0,mazda,3,600.0,2395.0,0.25052192066805845,0,,1.0,j4j,0.0,0.0,2142.0,65,,1
Par jour(s),90.89,181_dealer,2006.0,ford,freestyle,500.0,4985.0,0.10030090270812438,0,,1.0,h1a,0.0,5194.15,5232.0,130,,1
Par jour(s),86.01,191_dealer,2006.0,mercedes,c230,500.0,5245.0,0.09532888465204957,0,,1.0,h2m,0.0,5007.25,5492.0,156,,1
Par jour(s),77.07,109_dealer,2007.0,ford,focus,0.0,2495.0,0.0,110000,2017-04-11,0.0,j4j,200.0,2849.7,2842.0,78,29.0,1
Par jour(s),206.68,18_dealer,2010.0,ford,escape,1500.0,5600.0,0.26785714285714285,182327,2017-05-03,1.0,h7p,400.0,4839.9,5042.37,52,34.0,1
Par jour(s),157.91,79_dealer,2007.0,kia,rio,500.0,3485.0,0.14347202295552366,157000,2017-09-08,1.0,j5r,400.0,0.0,3797.12,52,45.0,1
Par jour(s),183.53,142_dealer,2006.0,subaru,b9tribeca,1000.0,5950.0,0.16806722689075632,168000,,0.0,j4l,0.0,5247.5,5827.25,78,,1
Par jour(s),94.95,137_dealer,2007.0,mitsubishi,outlander,1300.0,6495.0,0.20015396458814472,123253,2017-08-04,1.0,h2m,400.0,5979.65,6111.32,156,28.0,1
Par jour(s),199.11,194_dealer,2006.0,chrysler,300,1000.0,5995.0,0.16680567139282734,170546,2017-04-03,1.0,h7g,0.0,5294.75,5872.25,65,31.0,1
Par jour(s),86.03,30_dealer,2008.0,mini,cooper,900.0,4500.0,0.2,183495,2017-07-10,1.0,j7y,0.0,3825.0,4464.219999999999,130,63.0,1
Par jour(s),168.91,53_dealer,2007.0,jeep,compass,1000.0,5500.0,0.18181818181818182,127000,,0.0,h7w,0.0,4775.0,5377.25,78,,1
Par jour(s),120.62,52_dealer,2009.0,bmw,328xi,4000.0,10995.0,0.36380172805820826,151000,2017-05-09,1.0,j6a,0.0,7544.75,8296.313333333332,156,68.0,1
Par jour(s),83.41,139_dealer,2010.0,dodge,grandcaravan,500.0,4444.0,0.11251125112511251,0,,1.0,g1p,0.0,4166.2,4691.0,130,,1
Par jour(s),150.74,81_dealer,2007.0,ford,escape,300.0,1995.0,0.15037593984962405,0,,0.0,j3b,0.0,1794.75,1891.3333333333333,20,,1
Par jour(s),61.83,78_dealer,2007.0,chevrolet,cobalt,300.0,1195.0,0.2510460251046025,155085,2017-08-11,1.0,h3j,0.0,954.75,1050.7366666666667,26,26.0,1
Par jour(s),86.15,142_dealer,2004.0,mazda,3gs,300.0,2200.0,0.13636363636363635,130000,,1.0,h4e,0.0,2010.0,2155.7366666666667,39,,1
Mensuelle,382.32,17_dealer,2008.0,kia,sportage,500.0,5399.0,0.09260974254491572,159000,2017-07-11,0.0,j7c,400.0,5628.85,5711.786666666667,36,30.0,1
Par jour(s),64.22,0_dealer,2004.0,honda,crv,800.0,4500.0,0.17777777777777778,0,2015-08-22,0.0,j7k,0.0,3925.0,4276.333333333334,104,56.0,1
Par jour(s),112.31,249_dealer,2007.0,bmw,530i,1600.0,8000.0,0.2,153000,2017-05-30,0.0,j0x,0.0,6800.0,7422.056666666667,156,35.0,1
Par jour(s),91.08,120_dealer,2009.0,mitsubishi,lancer,1500.0,6495.0,0.23094688221709006,0,,0.0,,0.0,5779.65,5742.0,156,,1
Par jour(s),84.42,36_dealer,2008.0,pontiac,wave,1000.0,4495.0,0.22246941045606228,0,,0.0,g8l,0.0,0.0,4242.0,104,,1
Par jour(s),269.26,20_dealer,2006.0,dodge,ram1500,2500.0,9830.0,0.254323499491353,0,2015-08-03,1.0,j4z,0.0,7821.5,7906.333333333333,52,50.0,1
Par jour(s),151.07,245_dealer,2006.0,cadillac,cts,1300.0,4000.0,0.325,186000,,1.0,h1k,0.0,2900.0,3216.32,52,,1
Par jour(s),57.55,81_dealer,2005.0,landrover,lr3,400.0,1595.0,0.2507836990595611,0,2015-07-14,0.0,j4h,0.0,1747.25,1371.3333333333333,52,45.0,1
Par jour(s),75.98,181_dealer,2004.0,huyndai,elantra,500.0,3285.0,0.15220700152207,0,,1.0,j4x,0.0,3409.15,3132.0,104,,1
Par jour(s),127.81,99_dealer,2007.0,mazda,5,700.0,5999.0,0.11668611435239207,0,,0.0,jj0,0.0,0.0,5875.333333333333,36,,1
Par jour(s),226.25,233_dealer,2009.0,chevrolet,express,500.0,12500.0,0.04,0,2016-06-30,1.0,j7z,400.0,7975.0,7747.0,78,44.0,1
Par jour(s),87.12,109_dealer,2006.0,volkswagen,jetta,300.0,2300.0,0.13043478260869565,0,,1.0,j4k,0.0,2115.0,2193.0,39,,1
Par jour(s),73.98,18_dealer,2006.0,mazda,6,500.0,3495.0,0.1430615164520744,0,,1.0,h2h,0.0,3369.75,3342.0,104,,1
Par jour(s),85.96,15_dealer,2008.0,kia,rio,800.0,2800.0,0.2857142857142857,145320,2017-07-11,0.0,j5w,0.0,2140.0,2263.8666666666663,39,23.0,1
Mensuelle,212.24,99_dealer,2006.0,pontiac,wave,400.0,2799.0,0.1429081814933905,0,2015-07-16,1.0,j4l,0.0,3228.8,2575.3333333333335,26,72.0,1
Par jour(s),96.64,85_dealer,2011.0,smart,passion,500.0,5950.0,0.08403361344537816,63000,2017-06-10,1.0,j1h,0.0,5747.5,6295.453333333333,156,36.0,1
Par jour(s),89.9,17_dealer,2010.0,volkswagen,passat,500.0,5490.0,0.09107468123861566,201000,,1.0,h1a,400.0,5724.4,5802.12,156,,1
Par jour(s),168.93,40_dealer,2005.0,bmw,325xi,1500.0,4000.0,0.375,210000,2017-07-03,0.0,j5j,0.0,2700.0,3042.37,39,34.0,1
Par jour(s),82.4,109_dealer,2005.0,mazda,tribute,1000.0,5000.0,0.2,0,,1.0,h1w,0.0,4709.9,4747.0,130,,1
Par jour(s),120.73,133_dealer,2006.0,bmw,323,1300.0,6300.0,0.20634920634920634,0,,0.0,h1z,0.0,5774.9,5747.0,104,,1
Par jour(s),156.55,81_dealer,2007.0,mitsubishi,outlander,400.0,800.0,0.5,0,,1.0,j3a,0.0,3744.93,3947.0,52,,1
Par jour(s),70.09,109_dealer,2004.0,subaru,legacy,300.0,1695.0,0.17699115044247787,212649,2017-07-20,1.0,j0l,0.0,1479.75,1593.7366666666667,35,47.0,1
Par jour(s),82.06,97_dealer,2010.0,dodge,journey,500.0,3000.0,0.16666666666666666,135000,2017-08-31,1.0,j3n,0.0,2650.0,2912.12,78,40.0,1
Par jour(s),259.2,223_dealer,2012.0,nissan,sentra,2000.0,9990.0,0.2002002002002002,0,,0.0,j0k,0.0,8889.5,8737.0,78,,1
Par jour(s),87.12,109_dealer,2006.0,mazda,3,300.0,2300.0,0.13043478260869565,0,,0.0,j3x,0.0,2115.0,2193.0,39,,1
Par jour(s),196.18,0_dealer,2008.0,nissan,rogue,500.0,5995.0,0.08340283569641367,238000,,1.0,h1h,0.0,5794.75,6307.12,52,,1
Par jour(s),96.7,232_dealer,2010.0,toyota,yaris,1580.0,7900.0,0.2,0,,0.0,j0h,0.0,0.0,6913.0,156,,1
Par jour(s),185.7,49_dealer,2007.0,infiniti,g35,2500.0,9000.0,0.2777777777777778,0,2015-06-26,1.0,h1e,0.0,7983.63,7076.333333333333,78,26.0,1
Par jour(s),148.38,55_dealer,2008.0,mazda,tribute,1400.0,4600.0,0.30434782608695654,116000,2017-03-31,0.0,h1c,0.0,3430.0,4129.34,65,71.0,1
Par jour(s),180.9,196_dealer,2005.0,chrysler,300,2000.0,6995.0,0.28591851322373124,0,2015-08-15,1.0,h1g,0.0,8256.08,5725.333333333333,65,56.0,1
Par jour(s),79.63,147_dealer,2002.0,huyndai,elantra,400.0,2000.0,0.2,0,2015-07-07,1.0,j5a,0.0,2643.95,1776.3333333333333,52,60.0,1
Par jour(s),237.35,249_dealer,2006.0,infiniti,m35,1500.0,7900.0,0.189873417721519,138403,2017-05-29,1.0,h1p,0.0,6795.0,7342.37,65,27.0,1
Par jour(s),65.35,109_dealer,2005.0,mazda,6,700.0,1994.0,0.3510531594784353,0,,1.0,j7c,0.0,1393.7,1487.0,39,,1
Par jour(s),78.87,0_dealer,2007.0,nissan,sentra,1125.0,4700.0,0.2393617021276596,0,,0.0,j8h,0.0,3810.0,4322.0,130,,1
Par jour(s),250.0,82_dealer,2007.0,ford,escape,500.0,4995.0,0.1001001001001001,179298,2017-07-20,0.0,j5l,300.0,5089.68,5307.12,78,34.0,1
Par jour(s),77.99,181_dealer,2006.0,chevrolet,malibu,,2985.0,,0,,1.0,h1b,0.0,3364.2,3332.0,104,,1
Par jour(s),82.76,141_dealer,2008.0,saturn,vue,1000.0,5500.0,0.18181818181818182,167031,2017-07-20,1.0,j2t,400.0,5234.9,5377.25,156,52.0,1
Par jour(s),177.61,109_dealer,2003.0,nissan,altima,300.0,1620.0,0.18518518518518517,0,,1.0,j5z,0.0,1401.0,1481.6666666666667,13,,1
Par jour(s),67.92,120_dealer,2007.0,huyndai,accent,500.0,2995.0,0.1669449081803005,0,,0.0,j2c,0.0,0.0,2842.0,104,,1
Par jour(s),145.28,235_dealer,2008.0,toyota,yaris,500.0,3299.0,0.15156107911488328,0,,0.0,h1l,0.0,2963.95,3146.0,52,,1
Par jour(s),88.25,20_dealer,2007.0,mazda,3,1000.0,4930.0,0.2028397565922921,0,,0.0,j7v,0.0,0.0,4506.333333333333,104,,1
Par jour(s),201.45,106_dealer,2007.0,ford,ranger,1000.0,4995.0,0.2002002002002002,0,2016-04-22,1.0, j0,0.0,4244.75,4742.0,52,39.0,1
Par jour(s),67.12,20_dealer,2009.0,jeep,compass,1070.0,4930.0,0.21703853955375255,0,2015-01-30,1.0,h8r,0.0,4106.5,4436.333333333334,104,44.0,1
Mensuelle,293.35,142_dealer,2009.0,kia,spectra,1500.0,3995.0,0.37546933667083854,111000,2017-09-11,0.0,h4e,0.0,2694.75,3037.37,24,40.0,1
Par jour(s),85.92,81_dealer,2010.0,nissan,cube,500.0,3995.0,0.1251564455569462,157000,2017-08-11,0.0,h7k,400.0,4154.65,4307.12,104,44.0,1
Par jour(s),142.26,4_dealer,2006.0,volkswagen,jetta,1500.0,4995.0,0.3003003003003003,0,2015-07-06,1.0,h1l,0.0,3744.75,4225.333333333334,65,31.0,1
Par jour(s),99.0,109_dealer,2004.0,acura,mdx,1200.0,6295.0,0.19062748212867356,0,2015-06-19,1.0,h8n,0.0,5409.75,5671.333333333333,104,,1
Par jour(s),76.47,20_dealer,2005.0,bmw,x3,1000.0,9700.0,0.10309278350515463,0,,0.0,j3v,0.0,0.0,5076.333333333333,104,,1
Par jour(s),149.85,142_dealer,2006.0,kia,rio,600.0,3500.0,0.17142857142857143,159000,,0.0,j0k,,,3325.15,52,43.0,1
Par jour(s),59.57,36_dealer,2002.0,ford,escape,0.0,3490.0,0.0,0,2015-03-06,1.0,j3y,0.0,3664.5,4066.3333333333335,104,44.0,1
Par jour(s),193.63,225_dealer,2008.0,buick,lucerne,800.0,6225.0,0.1285140562248996,0,,1.0,g6v,0.0,6196.15,6172.0,78,,1
Par jour(s),53.09,245_dealer,2007.0,honda,civic,800.0,2800.0,0.2857142857142857,0,,0.0,j5m,0.0,2140.0,2347.0,104,,1
Par jour(s),70.12,109_dealer,2008.0,mazda,5,800.0,3999.0,0.2000500125031258,0,2015-04-30,1.0,j0l,0.0,3398.95,3775.3333333333335,104,31.0,1
Par jour(s),73.91,120_dealer,2004.0,mazda,6,500.0,3495.0,0.1430615164520744,0,,1.0,j5t,0.0,3399.7,3342.0,104,,1
Par jour(s),99.41,142_dealer,2005.0,ford,mustang,1000.0,7000.0,0.14285714285714285,0,,1.0,h1a,0.0,6350.0,6747.0,156,,1
Par jour(s),98.88,214_dealer,2007.0,mazda,3speed,2700.0,4995.0,0.5405405405405406,228952,2017-05-02,1.0,j6a,0.0,2544.75,2839.66,52,,1
Par jour(s),75.18,142_dealer,2005.0,honda,civic,600.0,2695.0,0.22263450834879406,0,,1.0,j7y,0.0,2229.75,2442.0,78,,1
Par jour(s),87.9,41_dealer,2006.0,ford,f150,2100.0,5480.0,0.38321167883211676,136000,2017-08-25,1.0,j6a,0.0,3654.0,4400.52,104,49.0,1
Par jour(s),110.46,139_dealer,2007.0,chevrolet,colorado,1500.0,7888.0,0.19016227180527384,0,,1.0,j5v,0.0,7242.3,7168.333333333333,156,,1
Par jour(s),115.06,189_dealer,2007.0,acura,tl,1700.0,7995.0,0.21263289555972484,0,2016-03-01,1.0,j0m,0.0,6694.75,7042.0,130,,1
Par jour(s),173.42,81_dealer,2005.0,honda,crv,600.0,3995.0,0.15018773466833543,215830,2017-06-20,0.0,j6t,400.0,454.65,4286.816666666667,52,30.0,1
Par jour(s),193.67,247_dealer,2008.0,nissan,sentra,500.0,5966.0,0.08380824673147838,94900,2017-06-20,0.0,j3g,400.0,6224.2,6278.12,78,43.0,1
Par jour(s),115.03,240_dealer,2010.0,honda,civic,2000.0,9595.0,0.20844189682126107,0,2016-01-21,0.0,j8c,0.0,8074.75,8342.0,156,50.0,1
Par jour(s),100.51,142_dealer,2009.0,nissan,murano,2750.0,8450.0,0.3254437869822485,0,,1.0,h4n,0.0,6122.5,6447.0,156,,1
Par jour(s),183.87,182_dealer,2011.0,huyndai,elantra,1500.0,6500.0,0.23076923076923078,0,,0.0,h4r,0.0,5325.0,5747.0,78,,1
Mensuelle,120.0,99_dealer,2003.0,acura,el,0.0,2299.0,0.0,0,,0.0,j4h,0.0,0.0,2475.3333333333335,24,,1
Par jour(s),148.04,0_dealer,2006.0,chevrolet,cobalt,500.0,2500.0,0.2,0,,1.0,j6w,0.0,2125.0,2347.0,39,,1
Par jour(s),95.36,133_dealer,2009.0,dodge,charger,500.0,6000.0,0.08333333333333333,0,,1.0,h7v,0.0,6144.93,6247.0,156,,1
Par jour(s),82.81,62_dealer,2002.0,ford,explorer,1000.0,2845.0,0.351493848857645,0,2015-05-06,1.0,j7y,0.0,1987.25,2175.3333333333335,52,,1
Par jour(s),82.14,233_dealer,2008.0,dodge,grandcaravan,500.0,3500.0,0.14285714285714285,0,,1.0,j0r,0.0,3634.9,3347.0,104,,1
Par jour(s),91.3,109_dealer,2006.0,chrysler,300c,1000.0,4495.0,0.22246941045606228,0,,1.0,g0a,0.0,4179.65,4242.0,104,,1
Par jour(s),199.77,256_dealer,2008.0,chevrolet,colorado,1000.0,4500.0,0.2222222222222222,230000,2017-06-22,0.0,j0l,0.0,3725.0,4377.25,39,50.0,1
Par jour(s),92.29,185_dealer,2008.0,subaru,outback,1000.0,2998.0,0.333555703802535,169145,,0.0,j0k,400.0,5757.0,5875.25,156,,1
Par jour(s),79.84,33_dealer,2008.0,mazda,5,2000.0,4850.0,0.41237113402061853,0,,0.0,g6v,0.0,3552.4,3197.0,104,,1
Par jour(s),67.75,185_dealer,2006.0,chrysler,300,900.0,4598.0,0.19573727707698999,0,,,h2b,0.0,4387.8,4445.0,156,,1
Par jour(s),139.34,109_dealer,2006.0,acura,s4,1500.0,9995.0,0.1500750375187594,0,,1.0,j3h,0.0,9454.65,9382.0,156,,1
Par jour(s),174.0,160_dealer,2004.0,nissan,quest,800.0,3995.0,0.2002503128911139,0,2016-03-05,0.0,j2s,0.0,3394.75,3942.0,52,,1
Par jour(s),123.49,138_dealer,2012.0,chrysler,townandcountry,3500.0,9000.0,0.3888888888888889,206151,2017-07-20,1.0,g6p,400.0,6409.9,6702.86,104,35.0,1
Par jour(s),80.33,65_dealer,2007.0,ford,focus,500.0,1995.0,0.2506265664160401,135123,2017-06-14,1.0,j7n,0.0,1594.75,1736.4533333333331,39,42.0,1
Par jour(s),194.33,124_dealer,2007.0,mazda,cx7,500.0,5995.0,0.08340283569641367,85935,2017-07-20,1.0,j7n,0.0,5794.75,6307.12,78,42.0,1
Par jour(s),185.85,236_dealer,2010.0,mazda,3,1500.0,7495.0,0.200133422281521,0,,1.0,j7k,0.0,0.0,6742.0,78,,1
Par jour(s),91.65,109_dealer,2004.0,bmw,325i,2000.0,6495.0,0.30792917628945343,0,2015-05-26,1.0,h1p,0.0,4819.75,5071.333333333333,104,,1
Par jour(s),87.33,142_dealer,2008.0,mazda,tribute,500.0,3850.0,0.12987012987012986,219900,2017-04-17,1.0,j6s,0.0,3452.5,4008.12,104,47.0,1
Par jour(s),86.69,88_dealer,2007.0,ford,escape,1000.0,5500.0,0.18181818181818182,175810,2017-04-07,1.0,j6e,0.0,4775.0,5377.25,156,29.0,1
Par jour(s),236.92,36_dealer,2008.0,kia,rondo,2000.0,5985.0,0.3341687552213868,0,,0.0,h3j,0.0,4684.25,4732.0,39,,1
Par jour(s),147.66,142_dealer,2005.0,huyndai,elantra,600.0,3150.0,0.19047619047619047,155000,,0.0,j5m,0.0,2707.5,2975.15,52,,1
Par jour(s),83.06,109_dealer,2009.0,suzuki,swift,400.0,2195.0,0.18223234624145787,0,,0.0,j3l,0.0,1904.75,2011.3333333333333,39,,1
Par jour(s),67.55,181_dealer,2006.0,buick,cxl,900.0,4485.0,0.20066889632107024,0,,0.0,j7k,0.0,4269.15,4332.0,156,,1
Par jour(s),145.35,81_dealer,2001.0,cadillac,deville,500.0,1495.0,0.33444816053511706,187545,2017-06-06,1.0,j4k,0.0,1069.75,1209.7866666666666,13,30.0,1
Mensuelle,311.21,5_dealer,2008.0,mazda,tribute,2400.0,5995.0,0.40033361134278567,128400,2017-06-14,1.0,g5v,400.0,4354.65,4654.59,36,60.0,1
Par jour(s),146.5,230_dealer,2006.0,ford,fusion,500.0,3500.0,0.14285714285714285,141126,2017-07-06,0.0,g6l,400.0,3634.9,3812.12,52,57.0,1
Par jour(s),76.84,229_dealer,2008.0,mazda,6,500.0,4995.0,0.1001001001001001,0,,1.0,g0z,0.0,4944.75,5242.0,156,,1
Par jour(s),87.32,81_dealer,2002.0,honda,accord,300.0,1595.0,0.18808777429467086,228419,2017-08-11,0.0,j3l,0.0,1374.75,1493.7366666666667,26,45.0,1
Par jour(s),124.68,192_dealer,2007.0,bmw,328i,2000.0,11000.0,0.18181818181818182,0,,1.0,h7n,0.0,0.0,9730.333333333334,156,,1
Par jour(s),63.57,65_dealer,2003.0,honda,civic,700.0,1500.0,0.4666666666666667,196500,2017-06-27,0.0,j0v,0.0,875.0,1034.17,26,28.0,1
Par jour(s),230.4,217_dealer,2008.0,dodge,ram1500,2000.0,8000.0,0.25,200000,2017-06-22,1.0,j4y,0.0,6400.0,7007.49,65,40.0,1
Par jour(s),97.16,81_dealer,2009.0,chevrolet,malibu,500.0,5995.0,0.08340283569641367,81000,2017-07-25,0.0,j4t,400.0,6254.65,6307.12,156,32.0,1
Par jour(s),197.94,205_dealer,2006.0,kia,sorento,500.0,5488.0,0.09110787172011661,0,,1.0,j1j,0.0,5262.4,5735.0,65,,1
Par jour(s),82.13,133_dealer,2003.0,nissan,altima,300.0,2100.0,0.14285714285714285,0,,1.0,h1l,0.0,1905.0,2009.6666666666667,39,,1
Par jour(s),130.89,109_dealer,2004.0,toyota,camry,500.0,2700.0,0.18518518518518517,192963,2017-04-11,1.0,j4n,200.0,2564.95,2612.12,39,75.0,1
Par jour(s),244.12,248_dealer,2010.0,dodge,grandcaravan,2150.0,10650.0,0.20187793427230047,0,2016-01-06,0.0,h1g,0.0,9032.5,9247.0,78,32.0,1
